date,experiment,run,run.total,colony.id,species,site,timepoint,history,treatment,tank,chamber,channel,coral.vol,light.start,light.stop,light.temp,dark.start,dark.stop,dark.temp,light.level,surface.area,Notes,chamber.vol,Notes
20231016,three-spp,4,27,MCAV-F0837,MCAV,BB,Final,Heated,Ambient,4,7,7,26,14:57:00,15:18:00,NA,15:19:00,15:40:00,NA,NA,16.603,NA,614,
20231016,three-spp,4,27,BLNK-BL027,NA,NA,Final,NA,Ambient,NA,8,8,0,14:57:00,15:18:00,NA,15:19:00,15:40:00,NA,NA,NA,NA,640,
20231017,three-spp,1,28,PAST-F0688,PAST,BB,Final,Ambient,Heated,5,1,1,NA,10:15:00,10:36:00,31.5,10:37:00,10:56:00,31.5,NA,NA,NA,NA,No SA measurement
20231017,three-spp,1,28,PAST-E0356,PAST,BB,Final,Ambient,Heated,1,2,2,21.5,10:15:00,10:36:00,31.5,10:37:00,10:56:00,31.5,NA,23.775,NA,618.5,
20231017,three-spp,1,28,PAST-F0817,PAST,BB,Final,Heated,Heated,1,3,3,6.5,10:15:00,10:36:00,31.5,10:37:00,10:56:00,31.5,NA,11.201,NA,633.5,
20231017,three-spp,1,28,PAST-A0783,PAST,BB,Final,Heated,Heated,1,4,4,22,10:15:00,10:36:00,31.5,10:37:00,10:56:00,31.5,NA,10.252,NA,618,
20231017,three-spp,1,28,PAST-B0992,PAST,BB,Final,Heated,Heated,1,5,5,32,10:15:00,10:36:00,31.5,10:37:00,10:56:00,31.5,NA,20.25,NA,608,
20231017,three-spp,1,28,PAST-C0890,PAST,BB,Final,Heated,Heated,1,6,6,29,10:15:00,10:36:00,31.5,10:37:00,10:56:00,31.5,NA,13.659,NA,611,
20231017,three-spp,1,28,MCAV-B0567,MCAV,BB,Final,Heated,Heated,1,7,7,24.5,10:15:00,10:36:00,31.5,10:37:00,10:56:00,31.5,NA,18.218,NA,615.5,
20231017,three-spp,1,28,BLNK-BL028,NA,NA,Final,NA,Heated,NA,8,8,0,10:15:00,10:36:00,31.5,10:37:00,10:56:00,31.5,NA,NA,NA,640,
20231017,three-spp,1,28,MCAV-E0851,MCAV,BB,Final,Heated,Heated,1,9,9,28,10:15:00,10:36:00,31.5,10:37:00,10:56:00,31.5,NA,15.22,NA,612,
20231017,three-spp,1,28,MCAV-C0828,MCAV,BB,Final,Heated,Heated,1,10,10,22.5,10:15:00,10:36:00,31.5,10:37:00,10:56:00,31.5,NA,22.84,NA,617.5,
20231017,three-spp,1,28,MCAV-D0919,MCAV,BB,Final,Heated,Heated,1,11,11,18.5,10:15:00,10:36:00,31.5,10:37:00,10:56:00,31.5,NA,11.962,NA,621.5,
20231017,three-spp,1,28,MCAV-B0632,MCAV,BB,Final,Heated,Heated,1,12,12,22,10:15:00,10:36:00,31.5,10:37:00,10:56:00,31.5,NA,8.091,NA,618,
20231017,three-spp,2,29,MCAV-C0824,MCAV,BB,Final,Heated,Heated,1,1,1,26,11:15:00,11:36:00,31.4,11:36:00,11:56:00,31.4,NA,17.047,NA,614,
20231017,three-spp,2,29,MCAV-A1014,MCAV,BB,Final,Heated,Heated,1,2,2,13.5,11:15:00,11:36:00,31.4,11:36:00,11:56:00,31.4,NA,11.912,NA,626.5,
20231017,three-spp,2,29,MCAV-F0905,MCAV,BB,Final,Heated,Heated,1,3,3,40,11:15:00,11:36:00,31.4,11:36:00,11:56:00,31.4,NA,21.673,NA,600,
20231017,three-spp,2,29,MCAV-F0803,MCAV,BB,Final,Heated,Heated,1,4,4,22.5,11:15:00,11:36:00,31.4,11:36:00,11:56:00,31.4,NA,20.621,NA,617.5,
20231017,three-spp,2,29,DLAB-F0903,DLAB,BB,Final,Heated,Heated,1,5,5,7,11:15:00,11:36:00,31.4,11:36:00,11:56:00,31.4,NA,13.571,NA,633,
20231017,three-spp,2,29,DLAB-E0021,DLAB,BB,Final,Ambient,Heated,1,6,6,12.5,11:15:00,11:36:00,31.4,11:36:00,11:56:00,31.4,NA,13.571,NA,627.5,
20231017,three-spp,2,29,DLAB-F0294,DLAB,BB,Final,Ambient,Heated,1,7,7,29,11:15:00,11:36:00,31.4,11:36:00,11:56:00,31.4,NA,16.48,NA,611,
20231017,three-spp,2,29,MCAV-D0321,MCAV,BB,Final,Ambient,Heated,1,8,8,22,11:15:00,11:36:00,31.4,11:36:00,11:56:00,31.4,NA,11.89,NA,618,
20231017,three-spp,2,29,MCAV-E0499,MCAV,BB,Final,Ambient,Heated,1,9,9,29,11:15:00,11:36:00,31.4,11:36:00,11:56:00,31.4,NA,15.207,NA,611,
20231017,three-spp,2,29,BLNK-BL029,NA,NA,Final,NA,Heated,NA,10,10,0,11:15:00,11:36:00,31.4,11:36:00,11:56:00,31.4,NA,NA,NA,640,
20231017,three-spp,2,29,PAST-D0527,PAST,BB,Final,Ambient,Heated,1,11,11,28,11:15:00,11:36:00,31.4,11:36:00,11:56:00,31.4,NA,13.939,NA,612,
20231017,three-spp,2,29,PAST-E0761,PAST,BB,Final,Heated,Heated,5,12,12,15,11:15:00,11:36:00,31.4,11:36:00,11:56:00,31.4,NA,14.763,NA,625,
20231017,three-spp,3,30,PAST-D0811,PAST,BB,Final,Heated,Heated,5,1,1,15,12:36:00,12:56:00,31.4,13:00:00,13:21:00,31.4,NA,15.304,NA,625,
20231017,three-spp,3,30,PAST-C0816,PAST,BB,Final,Heated,Heated,5,2,2,18,12:36:00,12:56:00,31.4,13:00:00,13:21:00,31.4,NA,16.647,NA,NA,
20231017,three-spp,3,30,PAST-B0521,PAST,BB,Final,Heated,Heated,5,3,3,33.5,12:36:00,12:56:00,31.4,13:00:00,13:21:00,31.4,NA,5.697,NA,606.5,"Unhealthy fragment, tissue death"
20231017,three-spp,3,30,PAST-F0814,PAST,BB,Final,Heated,Heated,5,4,4,NA,12:36:00,12:56:00,31.4,13:00:00,13:21:00,31.4,NA,16.07,NA,NA,
20231017,three-spp,3,30,PAST-E0791,PAST,BB,Final,Heated,Heated,5,5,5,15.5,12:36:00,12:56:00,31.4,13:00:00,13:21:00,31.4,NA,16.039,NA,624.5,
20231017,three-spp,3,30,MCAV-F0936,MCAV,BB,Final,Heated,Heated,5,6,6,21,12:36:00,12:56:00,31.4,13:00:00,13:21:00,31.4,NA,19.384,NA,619,
20231017,three-spp,3,30,MCAV-E0816,MCAV,BB,Final,Heated,Heated,5,7,7,30,12:36:00,12:56:00,31.4,13:00:00,13:21:00,31.4,NA,20.744,NA,610,
20231017,three-spp,3,30,MCAV-D0804,MCAV,BB,Final,Heated,Heated,5,8,8,19,12:36:00,12:56:00,31.4,13:00:00,13:21:00,31.4,NA,19.978,NA,621,
20231017,three-spp,3,30,DLAB-E0480,DLAB,BB,Final,Heated,Heated,5,9,9,15,12:36:00,12:56:00,31.4,13:00:00,13:21:00,31.4,NA,10.836,NA,625,
20231017,three-spp,3,30,DLAB-E0695,DLAB,BB,Final,Ambient,Heated,5,10,10,8,12:36:00,12:56:00,31.4,13:00:00,13:21:00,31.4,NA,9.362,NA,632,
20231017,three-spp,3,30,PAST-C0574,PAST,BB,Final,Ambient,Heated,5,11,11,23.5,12:36:00,12:56:00,31.4,13:00:00,13:21:00,31.4,NA,18.853,NA,616.5,
20231017,three-spp,3,30,BLNK-BL030,NA,NA,Final,NA,Heated,NA,12,12,0,12:36:00,12:56:00,31.4,13:00:00,13:21:00,31.4,NA,NA,NA,640,
20231017,three-spp,4,31,PAST-C0594,PAST,BB,Final,Ambient,Heated,1,1,1,17.5,13:48:00,14:08:00,31.3,14:14:00,14:34:00,31.3,NA,16.344,NA,622.5,
20231017,three-spp,4,31,PAST-C0789,PAST,BB,Final,Ambient,Heated,1,2,2,21,13:48:00,14:08:00,31.3,14:14:00,14:34:00,31.3,NA,20.307,NA,619,
20231017,three-spp,4,31,PAST-E0711,PAST,BB,Final,Heated,Heated,1,3,3,22,13:48:00,14:08:00,31.3,14:14:00,14:34:00,31.3,NA,19.25,NA,618,
20231017,three-spp,4,31,PAST-C0794,PAST,BB,Final,Heated,Heated,5,4,4,31,13:48:00,14:08:00,31.3,14:14:00,14:34:00,31.3,NA,14.516,NA,609,
20231017,three-spp,4,31,BLNK-BL031,NA,NA,Final,NA,Heated,NA,5,5,0,13:48:00,14:08:00,31.3,14:14:00,14:34:00,31.3,NA,NA,NA,640,
20231017,three-spp,4,31,PAST-E0610,PAST,BB,Final,Ambient,Heated,5,6,6,24,13:48:00,14:08:00,31.3,14:14:00,14:34:00,31.3,NA,14.752,NA,616,
20231017,three-spp,4,31,PAST-B0093,PAST,BB,Final,Ambient,Heated,5,7,7,48,13:48:00,14:08:00,31.3,14:14:00,14:34:00,31.3,NA,17.538,NA,592,
20231017,three-spp,4,31,MCAV-D0263,MCAV,BB,Final,Ambient,Heated,5,8,8,18,13:48:00,14:08:00,31.3,14:14:00,14:34:00,31.3,NA,13.838,NA,622,
20231017,three-spp,4,31,MCAV-F0478,MCAV,BB,Final,Ambient,Heated,5,9,9,28.5,13:48:00,14:08:00,31.3,14:14:00,14:34:00,31.3,NA,26.963,NA,611.5,
20231017,three-spp,4,31,MCAV-C1022,MCAV,BB,Final,Ambient,Heated,5,10,10,29.5,13:48:00,14:08:00,31.3,14:14:00,14:34:00,31.3,NA,14.931,NA,610.5,
20231017,three-spp,4,31,MCAV-E0603,MCAV,BB,Final,Ambient,Heated,5,11,11,22.5,13:48:00,14:08:00,31.3,14:14:00,14:34:00,31.3,NA,16.408,NA,617.5,
20231017,three-spp,4,31,MCAV-B0107,MCAV,BB,Final,Ambient,Heated,5,12,12,12,13:48:00,14:08:00,31.3,14:14:00,14:34:00,31.3,NA,12.085,NA,628,
20231017,three-spp,5,32,MCAV-F0690,MCAV,BB,Final,Ambient,Heated,5,1,1,22.5,15:00:00,15:20:00,31.3,15:21:00,15:41:00,31.3,NA,22.56,NA,617.5,
20231017,three-spp,5,32,BLNK-BL032,NA,NA,Final,NA,Heated,NA,2,2,0,15:00:00,15:20:00,31.3,15:21:00,15:41:00,31.3,NA,NA,NA,640,
20231017,three-spp,5,32,MCAV-A0617,MCAV,BB,Final,Ambient,Heated,5,3,3,16.5,15:00:00,15:20:00,31.3,15:21:00,15:41:00,31.3,NA,11.599,NA,623.5,
20231017,three-spp,5,32,MCAV-C0468,MCAV,BB,Final,Ambient,Heated,5,4,4,28.5,15:00:00,15:20:00,31.3,15:21:00,15:41:00,31.3,NA,18.948,NA,611.5,
20231017,three-spp,5,32,PAST-A0557,PAST,BB,Final,Ambient,Heated,5,5,5,23.5,15:00:00,15:20:00,31.3,15:21:00,15:41:00,31.3,NA,15.321,NA,616.5,
20231025,patch-rim,1,33,PAST-E0867,PAST,BB,Final,Ambient,Ambient,3,5,5,45,10:49:00,11:09:00,28.9,11:10:00,11:30:00,28.9,NA,NA,NA,595,
20231025,patch-rim,1,33,BLNK-BL033,NA,NA,Final,NA,Ambient,NA,6,6,0,10:49:00,11:09:00,28.9,11:10:00,11:30:00,28.9,NA,NA,NA,640,
20231025,patch-rim,1,33,PAST-G0560,PAST,BB,Final,Heated,Ambient,3,7,7,43,10:49:00,11:09:00,28.9,11:10:00,11:30:00,28.9,NA,NA,NA,597,
20231025,patch-rim,1,33,PAST-F1021,PAST,BB,Final,Ambient,Ambient,3,8,8,21,10:49:00,11:09:00,28.9,11:10:00,11:30:00,28.9,NA,NA,NA,619,
20231025,patch-rim,1,33,PAST-A0509,PAST,BB,Final,Heated,Ambient,3,9,9,25,10:49:00,11:09:00,28.9,11:10:00,11:30:00,28.9,NA,NA,NA,615,
20231025,patch-rim,1,33,PAST-B0800,PAST,BB,Final,Heated,Ambient,4,10,10,26,10:49:00,11:09:00,28.9,11:10:00,11:30:00,28.9,NA,NA,NA,NA,
20231025,patch-rim,1,33,PAST-H0820,PAST,BB,Final,Ambient,Ambient,4,11,11,32,10:49:00,11:09:00,28.9,11:10:00,11:30:00,28.9,NA,NA,NA,608,
20231025,patch-rim,1,33,PAST-C0908,PAST,BB,Final,Heated,Ambient,4,12,12,36,10:49:00,11:09:00,28.9,11:10:00,11:30:00,28.9,NA,NA,NA,604,
20231025,patch-rim,2,34,PAST-D0191,PAST,BB,Final,Heated,Ambient,2,1,1,45,11:57:00,12:17:00,28.9,12:19:00,12:39:00,28.9,NA,NA,NA,595,
20231025,patch-rim,2,34,PAST-J0081,PAST,BB,Final,Ambient,Ambient,2,2,2,31,11:57:00,12:17:00,28.9,12:19:00,12:39:00,28.9,NA,NA,NA,609,
20231025,patch-rim,2,34,PAST-G1001,PAST,BB,Final,Ambient,Ambient,2,3,3,37,11:57:00,12:17:00,28.9,12:19:00,12:39:00,28.9,NA,NA,NA,603,
20231025,patch-rim,2,34,PAST-H0834,PAST,BB,Final,Heated,Ambient,3,4,4,35,11:57:00,12:17:00,28.9,12:19:00,12:39:00,28.9,NA,NA,NA,605,
20231025,patch-rim,2,34,PAST-E0587,PAST,BB,Final,Heated,Ambient,4,5,5,40,11:57:00,12:17:00,28.9,12:19:00,12:39:00,28.9,NA,NA,NA,600,
20231025,patch-rim,2,34,PAST-F0550,PAST,BB,Final,Heated,Ambient,4,6,6,59,11:57:00,12:17:00,28.9,12:19:00,12:39:00,28.9,NA,NA,NA,581,
20231025,patch-rim,2,34,PAST-J0309,PAST,BB,Final,Heated,Ambient,NA,7,7,44.5,11:57:00,12:17:00,28.9,12:19:00,12:39:00,28.9,NA,NA,NA,595.5,
20231025,patch-rim,2,34,BLNK-BL034,NA,NA,Final,NA,Ambient,NA,8,8,0,11:57:00,12:17:00,28.9,12:19:00,12:39:00,28.9,NA,NA,NA,640,
20231025,patch-rim,3,35,PAST-A0266,PAST,HR,Final,Ambient,Ambient,3,1,1,44,13:23:00,13:44:00,28.8,13:45:00,14:04:00,28.8,NA,NA,NA,596,
20231025,patch-rim,3,35,PAST-C0493,PAST,HR,Final,Heated,Ambient,3,2,2,27,13:23:00,13:44:00,28.8,13:45:00,14:04:00,28.8,NA,NA,NA,613,
20231025,patch-rim,3,35,PAST-F0217,PAST,HR,Final,Heated,Ambient,3,3,3,43,13:23:00,13:44:00,28.8,13:45:00,14:04:00,28.8,NA,NA,NA,597,
20231025,patch-rim,3,35,PAST-I0810,PAST,HR,Final,Heated,Ambient,2,4,4,22,13:23:00,13:44:00,28.8,13:45:00,14:04:00,28.8,NA,NA,NA,618,
20231025,patch-rim,3,35,PAST-C0812,PAST,HR,Final,Ambient,Ambient,2,5,5,44.5,13:23:00,13:44:00,28.8,13:45:00,14:04:00,28.8,NA,NA,NA,595.5,
20231025,patch-rim,3,35,PAST-G0531,PAST,HR,Final,Heated,Ambient,2,6,6,32.5,13:23:00,13:44:00,28.8,13:45:00,14:04:00,28.8,NA,NA,NA,607.5,
20231025,patch-rim,3,35,PAST-J0541,PAST,HR,Final,Ambient,Ambient,4,7,7,41,13:23:00,13:44:00,28.8,13:45:00,14:04:00,28.8,NA,NA,NA,599,
20231025,patch-rim,3,35,PAST-E0727,PAST,HR,Final,Ambient,Ambient,4,8,8,48,13:23:00,13:44:00,28.8,13:45:00,14:04:00,28.8,NA,NA,NA,592,
20231025,patch-rim,3,35,PAST-I0969,PAST,HR,Final,Ambient,Ambient,3,9,9,42,13:23:00,13:44:00,28.8,13:45:00,14:04:00,28.8,NA,NA,NA,598,
20231025,patch-rim,3,35,BLANK-BL035,NA,NA,Final,NA,Ambient,NA,10,10,0,13:23:00,13:44:00,28.8,13:45:00,14:04:00,28.8,NA,NA,NA,640,
20231025,patch-rim,3,35,PAST-F0790,PAST,HR,Final,Ambient,Ambient,4,11,11,36,13:23:00,13:44:00,28.8,13:45:00,14:04:00,28.8,NA,NA,NA,604,
20231025,patch-rim,3,35,PAST-G0692,PAST,HR,Final,Ambient,Ambient,3,12,12,38.5,13:23:00,13:44:00,28.8,13:45:00,14:04:00,28.8,NA,NA,NA,601.5,
20231025,patch-rim,4,36,PAST-A0627,PAST,BB,Final,Ambient,Ambient,2,1,1,26,14:31:00,14:52:00,28.7,14:54:00,15:15:00,28.7,NA,NA,NA,614,
20231025,patch-rim,4,36,PAST-A0022,PAST,HR,Final,Heated,Ambient,2,2,2,43.5,14:31:00,14:52:00,28.7,14:54:00,15:15:00,28.7,NA,NA,NA,596.5,
20231025,patch-rim,4,36,PAST-E0467,PAST,HR,Final,Heated,Ambient,2,3,3,41,14:31:00,14:52:00,28.7,14:54:00,15:15:00,28.7,NA,NA,NA,599,
20231025,patch-rim,4,36,PAST-D0558,PAST,BB,Final,Ambient,Ambient,4,4,4,39,14:31:00,14:52:00,28.7,14:54:00,15:15:00,28.7,NA,NA,NA,601,
20231025,patch-rim,4,36,PAST-J1032,PAST,HR,Final,Heated,Ambient,2,5,5,37.5,14:31:00,14:52:00,28.7,14:54:00,15:15:00,28.7,NA,NA,NA,602.5,
20231025,patch-rim,4,36,PAST-B0926,PAST,BB,Final,Ambient,Ambient,3,6,6,36,14:31:00,14:52:00,28.7,14:54:00,15:15:00,28.7,NA,NA,NA,NA,
20231025,patch-rim,4,36,PAST-C0786,PAST,BB,Final,Ambient,Ambient,NA,7,7,41,14:31:00,14:52:00,28.7,14:54:00,15:15:00,28.7,NA,NA,NA,599,
20231025,patch-rim,4,36,BLNK-BL036,NA,NA,Final,NA,Ambient,NA,8,8,0,14:31:00,14:52:00,28.7,14:54:00,15:15:00,28.7,NA,NA,NA,640,
20231026,patch-rim,1,37,PAST-E0847,PAST,BB,Final,Ambient,Heated,1,1,1,47,10:44:00,11:05:00,31.3,11:06:00,11:27:00,31.3,NA,NA,NA,593,
20231026,patch-rim,1,37,PAST-B0530,PAST,BB,Final,Heated,Heated,1,2,2,31,10:44:00,11:05:00,31.3,11:06:00,11:27:00,31.3,NA,NA,NA,NA,
20231026,patch-rim,1,37,PAST-A0218,PAST,BB,Final,Heated,Heated,1,3,3,25,10:44:00,11:05:00,31.3,11:06:00,11:27:00,31.3,NA,NA,NA,615,
20231026,patch-rim,1,37,PAST-H0040,PAST,BB,Final,Heated,Heated,1,4,4,34.5,10:44:00,11:05:00,31.3,11:06:00,11:27:00,31.3,NA,NA,NA,605.5,
20231026,patch-rim,1,37,PAST-G0689,PAST,BB,Final,Heated,Heated,1,5,5,49,10:44:00,11:05:00,31.3,11:06:00,11:27:00,31.3,NA,NA,NA,591,
20231026,patch-rim,1,37,PAST-D0599,PAST,BB,Final,Heated,Heated,1,6,6,36,10:44:00,11:05:00,31.3,11:06:00,11:27:00,31.3,NA,NA,NA,604,
20231026,patch-rim,1,37,PAST-J0609,PAST,BB,Final,Heated,Heated,1,7,7,42,10:44:00,11:05:00,31.3,11:06:00,11:27:00,31.3,NA,NA,NA,598,
20231026,patch-rim,1,37,BLNK-BL037,PAST,NA,Final,NA,Heated,NA,8,8,0,10:44:00,11:05:00,31.3,11:06:00,11:27:00,31.3,NA,NA,NA,640,
20231026,patch-rim,1,37,PAST-B0767,PAST,BB,Final,Ambient,Heated,5,9,9,33,10:44:00,11:05:00,31.3,11:06:00,11:27:00,31.3,NA,NA,NA,NA,
20231026,patch-rim,1,37,PAST-F0205,PAST,BB,Final,Heated,Heated,5,10,10,32.5,10:44:00,11:05:00,31.3,11:06:00,11:27:00,31.3,NA,NA,NA,607.5,
20231026,patch-rim,1,37,PAST-D0503,PAST,BB,Final,Ambient,Heated,5,11,11,39,10:44:00,11:05:00,31.3,11:06:00,11:27:00,31.3,NA,NA,NA,601,
20231026,patch-rim,1,37,PAST-C0838,PAST,BB,Final,Heated,Heated,5,12,12,46,10:44:00,11:05:00,31.3,11:06:00,11:27:00,31.3,NA,NA,NA,594,
20231026,patch-rim,2,38,BLNK-BL038,NA,NA,Final,NA,Heated,NA,1,1,0,11:46:00,12:06:00,31.3,12:07:00,12:27:00,31.3,NA,NA,NA,640,
20231026,patch-rim,2,38,PAST-G0833,PAST,BB,Final,Ambient,Heated,5,2,2,44,11:46:00,12:06:00,31.3,12:07:00,12:27:00,31.3,NA,NA,NA,596,
20231026,patch-rim,2,38,PAST-F0583,PAST,BB,Final,Ambient,Heated,5,3,3,34.5,11:46:00,12:06:00,31.3,12:07:00,12:27:00,31.3,NA,NA,NA,605.5,
20231026,patch-rim,2,38,PAST-H0896,PAST,BB,Final,Ambient,Heated,5,4,4,29,11:46:00,12:06:00,31.3,12:07:00,12:27:00,31.3,NA,NA,NA,611,
20231026,patch-rim,2,38,PAST-E0839,PAST,BB,Final,Heated,Heated,5,5,5,30.5,11:46:00,12:06:00,31.3,12:07:00,12:27:00,31.3,NA,NA,NA,609.5,
20231026,patch-rim,2,38,PAST-J0914,PAST,BB,Final,Ambient,Heated,3,6,6,38,11:46:00,12:06:00,31.3,12:07:00,12:27:00,31.3,NA,NA,NA,602,
20231026,patch-rim,2,38,PAST-A0780,PAST,BB,Final,Ambient,Heated,3,7,7,22.5,11:46:00,12:06:00,31.3,12:07:00,12:27:00,31.3,NA,NA,NA,617.5,
20231026,patch-rim,2,38,PAST-C0682,PAST,BB,Final,Ambient,Heated,3,8,8,32.5,11:46:00,12:06:00,31.3,12:07:00,12:27:00,31.3,NA,NA,NA,607.5,
20231026,patch-rim,3,39,PAST-E0510,PAST,HR,Final,Ambient,Heated,1,1,1,59,13:06:00,13:26:00,31.3,13:27:00,13:47:00,31.3,NA,NA,NA,581,
20231026,patch-rim,3,39,PAST-D0622,PAST,HR,Final,Heated,Heated,1,2,2,35,13:06:00,13:26:00,31.3,13:27:00,13:47:00,31.3,NA,NA,NA,NA,
20231026,patch-rim,3,39,PAST-C0677,PAST,HR,Final,Ambient,Heated,1,3,3,36,13:06:00,13:26:00,31.3,13:27:00,13:47:00,31.3,NA,NA,NA,604,
20231026,patch-rim,3,39,PAST-A0330,PAST,HR,Final,Heated,Heated,1,4,4,22,13:06:00,13:26:00,31.3,13:27:00,13:47:00,31.3,NA,NA,NA,618,
20231026,patch-rim,3,39,PAST-E0628,PAST,HR,Final,Heated,Heated,1,5,5,50,13:06:00,13:26:00,31.3,13:27:00,13:47:00,31.3,NA,NA,NA,590,
20231026,patch-rim,3,39,PAST-F0176,PAST,HR,Final,Heated,Heated,1,6,6,36,13:06:00,13:26:00,31.3,13:27:00,13:47:00,31.3,NA,NA,NA,604,
20231026,patch-rim,3,39,PAST-H0686,PAST,HR,Final,Heated,Heated,1,7,7,NA,13:06:00,13:26:00,31.3,13:27:00,13:47:00,31.3,NA,NA,NA,NA,
20231026,patch-rim,3,39,PAST-A0585,PAST,HR,Final,Ambient,Heated,1,8,8,63,13:06:00,13:26:00,31.3,13:27:00,13:47:00,31.3,NA,NA,NA,577,
20231026,patch-rim,3,39,PAST-J0940,PAST,HR,Final,Heated,Heated,1,9,9,31.5,13:06:00,13:26:00,31.3,13:27:00,13:47:00,31.3,NA,NA,NA,608.5,
20231026,patch-rim,3,39,BLNK-BL039,NA,NA,Final,NA,Heated,5,10,10,0,13:06:00,13:26:00,31.3,13:27:00,13:47:00,31.3,NA,NA,NA,640,
20231026,patch-rim,3,39,PAST-H0808,PAST,HR,Final,Ambient,Heated,5,11,11,31.5,13:06:00,13:26:00,31.3,13:27:00,13:47:00,31.3,NA,NA,NA,NA,
20231026,patch-rim,3,39,PAST-G0220,PAST,HR,Final,Ambient,Heated,5,12,12,35,13:06:00,13:26:00,31.3,13:27:00,13:47:00,31.3,NA,NA,NA,605,
20231026,patch-rim,4,40,PAST-G0592,PAST,HR,Final,Heated,Heated,6,1,1,34.5,14:18:00,14:40:00,31.3,14:43:00,15:05:00,31.3,NA,NA,NA,605.5,
20231026,patch-rim,4,40,PAST-F0382,PAST,HR,Final,Ambient,Heated,6,2,2,28,14:18:00,14:40:00,31.3,14:43:00,15:05:00,31.3,NA,NA,NA,612,
20231026,patch-rim,4,40,PAST-B0684,PAST,HR,Final,Ambient,Heated,6,3,3,36,14:18:00,14:40:00,31.3,14:43:00,15:05:00,31.3,NA,NA,NA,NA,
20231026,patch-rim,4,40,PAST-C0338,PAST,HR,Final,Heated,Heated,6,4,4,22,14:18:00,14:40:00,31.3,14:43:00,15:05:00,31.3,NA,NA,NA,618,
20231026,patch-rim,4,40,PAST-B0671,PAST,HR,Final,Heated,Heated,6,5,5,39,14:18:00,14:40:00,31.3,14:43:00,15:05:00,31.3,NA,NA,NA,NA,
20231026,patch-rim,4,40,BLNK-BL040,NA,NA,Final,NA,Heated,6,6,6,0,14:18:00,14:40:00,31.3,14:43:00,15:05:00,31.3,NA,NA,NA,640,
20231026,patch-rim,4,40,PAST-D0700,PAST,HR,Final,Ambient,Heated,1,7,7,32,14:18:00,14:40:00,31.3,14:43:00,15:05:00,31.3,NA,NA,NA,NA,
20231026,patch-rim,4,40,PAST-J0206,PAST,HR,Final,Ambient,Heated,6,8,8,44,14:18:00,14:40:00,31.3,14:43:00,15:05:00,31.3,NA,NA,NA,596,
