Site Name ,ODYLIGHT002
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,15889


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

2842,28/06/2023 , 05:30:00,0,0
2843,28/06/2023 , 05:45:00,0,0
2844,28/06/2023 , 06:00:00,0,0
2845,28/06/2023 , 06:15:00,17,14
2846,28/06/2023 , 06:30:00,88,72.6
2847,28/06/2023 , 06:45:00,227,187.4
2848,28/06/2023 , 07:00:00,418,345.1
2849,28/06/2023 , 07:15:00,743,613.4
2850,28/06/2023 , 07:30:00,1555,1283.7
2851,28/06/2023 , 07:45:00,2064,1704
2852,28/06/2023 , 08:00:00,1666,1375.4
2853,28/06/2023 , 08:15:00,2119,1749.4
2854,28/06/2023 , 08:30:00,2527,2086.2
2855,28/06/2023 , 08:45:00,2875,2373.5
2856,28/06/2023 , 09:00:00,3210,2650
2857,28/06/2023 , 09:15:00,3817,3151.2
2858,28/06/2023 , 09:30:00,3975,3281.6
2859,28/06/2023 , 09:45:00,4487,3704.3
2860,28/06/2023 , 10:00:00,4548,3754.6
2861,28/06/2023 , 10:15:00,4756,3926.4
2862,28/06/2023 , 10:30:00,4548,3754.6
2863,28/06/2023 , 10:45:00,5543,4576.1
2864,28/06/2023 , 11:00:00,6477,5347.1
2865,28/06/2023 , 11:15:00,7157,5908.5
2866,28/06/2023 , 11:30:00,7513,6202.4
2867,28/06/2023 , 11:45:00,8014,6616
2868,28/06/2023 , 12:00:00,8001,6605.3
2869,28/06/2023 , 12:15:00,7926,6543.4
2870,28/06/2023 , 12:30:00,8422,6952.8
2871,28/06/2023 , 12:45:00,8978,7411.9
2872,28/06/2023 , 13:00:00,9161,7562.9
2873,28/06/2023 , 13:15:00,9270,7652.9
2874,28/06/2023 , 13:30:00,8880,7331
2875,28/06/2023 , 13:45:00,9211,7604.2
2876,28/06/2023 , 14:00:00,9157,7559.6
2877,28/06/2023 , 14:15:00,8981,7414.3
2878,28/06/2023 , 14:30:00,8939,7379.7
2879,28/06/2023 , 14:45:00,8689,7173.3
2880,28/06/2023 , 15:00:00,8446,6972.7
2881,28/06/2023 , 15:15:00,8234,6797.6
2882,28/06/2023 , 15:30:00,7828,6462.5
2883,28/06/2023 , 15:45:00,7176,5924.2
2884,28/06/2023 , 16:00:00,7192,5937.4
2885,28/06/2023 , 16:15:00,6700,5531.2
2886,28/06/2023 , 16:30:00,6200,5118.5
2887,28/06/2023 , 16:45:00,5650,4664.4
2888,28/06/2023 , 17:00:00,5043,4163.3
2889,28/06/2023 , 17:15:00,4803,3965.2
2890,28/06/2023 , 17:30:00,4312,3559.8
2891,28/06/2023 , 17:45:00,3709,3062
2892,28/06/2023 , 18:00:00,3367,2779.7
2893,28/06/2023 , 18:15:00,2829,2335.5
2894,28/06/2023 , 18:30:00,2381,1965.7
2895,28/06/2023 , 18:45:00,1960,1618.1
2896,28/06/2023 , 19:00:00,1498,1236.7
2897,28/06/2023 , 19:15:00,1175,970
2898,28/06/2023 , 19:30:00,939,775.2
2899,28/06/2023 , 19:45:00,509,420.2
2900,28/06/2023 , 20:00:00,271,223.7
2901,28/06/2023 , 20:15:00,131,108.1
2902,28/06/2023 , 20:30:00,42,34.7
2903,28/06/2023 , 20:45:00,9,7.4
2904,28/06/2023 , 21:00:00,0,0
2905,28/06/2023 , 21:15:00,0,0
2906,28/06/2023 , 21:30:00,0,0
2907,28/06/2023 , 21:45:00,0,0
2908,28/06/2023 , 22:00:00,0,0
2909,28/06/2023 , 22:15:00,0,0
2910,28/06/2023 , 22:30:00,0,0
2911,28/06/2023 , 22:45:00,0,0
2912,28/06/2023 , 23:00:00,0,0
2913,28/06/2023 , 23:15:00,0,0
2914,28/06/2023 , 23:30:00,0,0
2915,28/06/2023 , 23:45:00,0,0
2916,28/06/2023 , 24:00:00,0,0
2917,29/06/2023 , 00:15:00,0,0
2918,29/06/2023 , 00:30:00,0,0
2919,29/06/2023 , 00:45:00,0,0
2920,29/06/2023 , 01:00:00,0,0
2921,29/06/2023 , 01:15:00,0,0
2922,29/06/2023 , 01:30:00,0,0
2923,29/06/2023 , 01:45:00,0,0
2924,29/06/2023 , 02:00:00,0,0
2925,29/06/2023 , 02:15:00,0,0
2926,29/06/2023 , 02:30:00,0,0
2927,29/06/2023 , 02:45:00,0,0
2928,29/06/2023 , 03:00:00,0,0
2929,29/06/2023 , 03:15:00,0,0
2930,29/06/2023 , 03:30:00,0,0
2931,29/06/2023 , 03:45:00,0,0
2932,29/06/2023 , 04:00:00,0,0
2933,29/06/2023 , 04:15:00,0,0
2934,29/06/2023 , 04:30:00,0,0
2935,29/06/2023 , 04:45:00,0,0
2936,29/06/2023 , 05:00:00,0,0
2937,29/06/2023 , 05:15:00,0,0
2938,29/06/2023 , 05:30:00,0,0
2939,29/06/2023 , 05:45:00,0,0
2940,29/06/2023 , 06:00:00,0,0
2941,29/06/2023 , 06:15:00,13,10.7
2942,29/06/2023 , 06:30:00,55,45.4
2943,29/06/2023 , 06:45:00,127,104.8
2944,29/06/2023 , 07:00:00,223,184.1
2945,29/06/2023 , 07:15:00,325,268.3
2946,29/06/2023 , 07:30:00,602,497
2947,29/06/2023 , 07:45:00,928,766.1
2948,29/06/2023 , 08:00:00,949,783.5
2949,29/06/2023 , 08:15:00,1797,1483.5
2950,29/06/2023 , 08:30:00,2416,1994.5
2951,29/06/2023 , 08:45:00,2269,1873.2
2952,29/06/2023 , 09:00:00,2229,1840.2
2953,29/06/2023 , 09:15:00,3164,2612.1
2954,29/06/2023 , 09:30:00,3105,2563.4
2955,29/06/2023 , 09:45:00,2859,2360.3
2956,29/06/2023 , 10:00:00,4347,3588.7
2957,29/06/2023 , 10:15:00,5698,4704
2958,29/06/2023 , 10:30:00,5482,4525.7
2959,29/06/2023 , 10:45:00,6519,5381.8
2960,29/06/2023 , 11:00:00,7448,6148.8
2961,29/06/2023 , 11:15:00,4464,3685.3
2962,29/06/2023 , 11:30:00,8801,7265.7
2963,29/06/2023 , 11:45:00,6809,5621.2
2964,29/06/2023 , 12:00:00,6868,5669.9
2965,29/06/2023 , 12:15:00,8090,6678.8
2966,29/06/2023 , 12:30:00,7606,6279.2
2967,29/06/2023 , 12:45:00,4204,3470.6
2968,29/06/2023 , 13:00:00,2368,1954.9
2969,29/06/2023 , 13:15:00,1262,1041.9
2970,29/06/2023 , 13:30:00,1215,1003.1
2971,29/06/2023 , 13:45:00,2212,1826.1
2972,29/06/2023 , 14:00:00,2307,1904.6
2973,29/06/2023 , 14:15:00,1956,1614.8
2974,29/06/2023 , 14:30:00,1657,1367.9
2975,29/06/2023 , 14:45:00,1123,927.1
2976,29/06/2023 , 15:00:00,707,583.7
2977,29/06/2023 , 15:15:00,995,821.4
2978,29/06/2023 , 15:30:00,1226,1012.1
2979,29/06/2023 , 15:45:00,885,730.6
2980,29/06/2023 , 16:00:00,271,223.7
2981,29/06/2023 , 16:15:00,142,117.2
2982,29/06/2023 , 16:30:00,81,66.9
2983,29/06/2023 , 16:45:00,60,49.5
2984,29/06/2023 , 17:00:00,41,33.8
2985,29/06/2023 , 17:15:00,34,28.1
2986,29/06/2023 , 17:30:00,56,46.2
2987,29/06/2023 , 17:45:00,46,38
2988,29/06/2023 , 18:00:00,42,34.7
2989,29/06/2023 , 18:15:00,38,31.4
2990,29/06/2023 , 18:30:00,49,40.5
2991,29/06/2023 , 18:45:00,38,31.4
2992,29/06/2023 , 19:00:00,30,24.8
2993,29/06/2023 , 19:15:00,30,24.8
2994,29/06/2023 , 19:30:00,30,24.8
2995,29/06/2023 , 19:45:00,37,30.5
2996,29/06/2023 , 20:00:00,48,39.6
2997,29/06/2023 , 20:15:00,36,29.7
2998,29/06/2023 , 20:30:00,22,18.2
2999,29/06/2023 , 20:45:00,6,5
3000,29/06/2023 , 21:00:00,0,0
3001,29/06/2023 , 21:15:00,0,0
3002,29/06/2023 , 21:30:00,0,0
3003,29/06/2023 , 21:45:00,0,0
3004,29/06/2023 , 22:00:00,0,0
3005,29/06/2023 , 22:15:00,0,0
3006,29/06/2023 , 22:30:00,0,0
3007,29/06/2023 , 22:45:00,0,0
3008,29/06/2023 , 23:00:00,0,0
3009,29/06/2023 , 23:15:00,0,0
3010,29/06/2023 , 23:30:00,0,0
3011,29/06/2023 , 23:45:00,0,0
3012,29/06/2023 , 24:00:00,0,0
3013,30/06/2023 , 00:15:00,0,0
3014,30/06/2023 , 00:30:00,0,0
3015,30/06/2023 , 00:45:00,0,0
3016,30/06/2023 , 01:00:00,0,0
3017,30/06/2023 , 01:15:00,0,0
3018,30/06/2023 , 01:30:00,0,0
3019,30/06/2023 , 01:45:00,0,0
3020,30/06/2023 , 02:00:00,0,0
3021,30/06/2023 , 02:15:00,0,0
3022,30/06/2023 , 02:30:00,0,0
3023,30/06/2023 , 02:45:00,0,0
3024,30/06/2023 , 03:00:00,0,0
3025,30/06/2023 , 03:15:00,0,0
3026,30/06/2023 , 03:30:00,0,0
3027,30/06/2023 , 03:45:00,0,0
3028,30/06/2023 , 04:00:00,0,0
3029,30/06/2023 , 04:15:00,0,0
3030,30/06/2023 , 04:30:00,0,0
3031,30/06/2023 , 04:45:00,0,0
3032,30/06/2023 , 05:00:00,0,0
3033,30/06/2023 , 05:15:00,0,0
3034,30/06/2023 , 05:30:00,0,0
3035,30/06/2023 , 05:45:00,0,0
3036,30/06/2023 , 06:00:00,0,0
3037,30/06/2023 , 06:15:00,7,5.8
3038,30/06/2023 , 06:30:00,53,43.8
3039,30/06/2023 , 06:45:00,154,127.1
3040,30/06/2023 , 07:00:00,288,237.8
3041,30/06/2023 , 07:15:00,587,484.6
3042,30/06/2023 , 07:30:00,593,489.6
3043,30/06/2023 , 07:45:00,793,654.7
3044,30/06/2023 , 08:00:00,1466,1210.3
3045,30/06/2023 , 08:15:00,1330,1098
3046,30/06/2023 , 08:30:00,1776,1466.2
3047,30/06/2023 , 08:45:00,2315,1911.2
3048,30/06/2023 , 09:00:00,2194,1811.3
3049,30/06/2023 , 09:15:00,3113,2570
3050,30/06/2023 , 09:30:00,3832,3163.5
3051,30/06/2023 , 09:45:00,3709,3062
3052,30/06/2023 , 10:00:00,4034,3330.3
3053,30/06/2023 , 10:15:00,4754,3924.7
3054,30/06/2023 , 10:30:00,5251,4335
3055,30/06/2023 , 10:45:00,5396,4454.7
3056,30/06/2023 , 11:00:00,6460,5333.1
3057,30/06/2023 , 11:15:00,6130,5060.7
3058,30/06/2023 , 11:30:00,7040,5811.9
3059,30/06/2023 , 11:45:00,7488,6181.8
3060,30/06/2023 , 12:00:00,7917,6535.9
3061,30/06/2023 , 12:15:00,8206,6774.5
3062,30/06/2023 , 12:30:00,8476,6997.4
3063,30/06/2023 , 12:45:00,8650,7141.1
3064,30/06/2023 , 13:00:00,8692,7175.7
3065,30/06/2023 , 13:15:00,8393,6928.9
3066,30/06/2023 , 13:30:00,8724,7202.2
3067,30/06/2023 , 13:45:00,8645,7136.9
3068,30/06/2023 , 14:00:00,9069,7487
3069,30/06/2023 , 14:15:00,8548,7056.9
3070,30/06/2023 , 14:30:00,8805,7269
3071,30/06/2023 , 14:45:00,8236,6799.3
3072,30/06/2023 , 15:00:00,8309,6859.6
3073,30/06/2023 , 15:15:00,6936,5726.1
3074,30/06/2023 , 15:30:00,5271,4351.5
3075,30/06/2023 , 15:45:00,7110,5869.7
3076,30/06/2023 , 16:00:00,6438,5314.9
3077,30/06/2023 , 16:15:00,6534,5394.2
3078,30/06/2023 , 16:30:00,4891,4037.8
3079,30/06/2023 , 16:45:00,5116,4223.6
3080,30/06/2023 , 17:00:00,3075,2538.6
3081,30/06/2023 , 17:15:00,2106,1738.6
3082,30/06/2023 , 17:30:00,3164,2612.1
3083,30/06/2023 , 17:45:00,1537,1268.9
3084,30/06/2023 , 18:00:00,759,626.6
3085,30/06/2023 , 18:15:00,1262,1041.9
3086,30/06/2023 , 18:30:00,1949,1609
3087,30/06/2023 , 18:45:00,1458,1203.7
3088,30/06/2023 , 19:00:00,1237,1021.2
3089,30/06/2023 , 19:15:00,1066,880
3090,30/06/2023 , 19:30:00,792,653.8
3091,30/06/2023 , 19:45:00,544,449.1
3092,30/06/2023 , 20:00:00,347,286.5
3093,30/06/2023 , 20:15:00,189,156
3094,30/06/2023 , 20:30:00,72,59.4
3095,30/06/2023 , 20:45:00,13,10.7
3096,30/06/2023 , 21:00:00,0,0
3097,30/06/2023 , 21:15:00,0,0
3098,30/06/2023 , 21:30:00,0,0
3099,30/06/2023 , 21:45:00,0,0
3100,30/06/2023 , 22:00:00,0,0
3101,30/06/2023 , 22:15:00,0,0
3102,30/06/2023 , 22:30:00,0,0
3103,30/06/2023 , 22:45:00,0,0
3104,30/06/2023 , 23:00:00,0,0
3105,30/06/2023 , 23:15:00,0,0
3106,30/06/2023 , 23:30:00,0,0
3107,30/06/2023 , 23:45:00,0,0
3108,30/06/2023 , 24:00:00,0,0
3109,01/07/2023 , 00:15:00,0,0
3110,01/07/2023 , 00:30:00,0,0
3111,01/07/2023 , 00:45:00,0,0
3112,01/07/2023 , 01:00:00,0,0
3113,01/07/2023 , 01:15:00,0,0
3114,01/07/2023 , 01:30:00,0,0
3115,01/07/2023 , 01:45:00,0,0
3116,01/07/2023 , 02:00:00,0,0
3117,01/07/2023 , 02:15:00,0,0
3118,01/07/2023 , 02:30:00,0,0
3119,01/07/2023 , 02:45:00,0,0
3120,01/07/2023 , 03:00:00,0,0
3121,01/07/2023 , 03:15:00,0,0
3122,01/07/2023 , 03:30:00,0,0
3123,01/07/2023 , 03:45:00,0,0
3124,01/07/2023 , 04:00:00,0,0
3125,01/07/2023 , 04:15:00,0,0
3126,01/07/2023 , 04:30:00,0,0
3127,01/07/2023 , 04:45:00,0,0
3128,01/07/2023 , 05:00:00,0,0
3129,01/07/2023 , 05:15:00,0,0
3130,01/07/2023 , 05:30:00,0,0
3131,01/07/2023 , 05:45:00,0,0
3132,01/07/2023 , 06:00:00,0,0
3133,01/07/2023 , 06:15:00,12,9.9
3134,01/07/2023 , 06:30:00,80,66
3135,01/07/2023 , 06:45:00,198,163.5
3136,01/07/2023 , 07:00:00,338,279
3137,01/07/2023 , 07:15:00,610,503.6
3138,01/07/2023 , 07:30:00,693,572.1
3139,01/07/2023 , 07:45:00,836,690.2
3140,01/07/2023 , 08:00:00,1247,1029.5
3141,01/07/2023 , 08:15:00,1851,1528.1
3142,01/07/2023 , 08:30:00,2678,2210.8
3143,01/07/2023 , 08:45:00,2190,1808
3144,01/07/2023 , 09:00:00,2764,2281.8
3145,01/07/2023 , 09:15:00,3197,2639.3
3146,01/07/2023 , 09:30:00,2921,2411.5
3147,01/07/2023 , 09:45:00,3744,3090.9
3148,01/07/2023 , 10:00:00,4527,3737.3
3149,01/07/2023 , 10:15:00,5023,4146.8
3150,01/07/2023 , 10:30:00,5688,4695.8
3151,01/07/2023 , 10:45:00,6194,5113.5
3152,01/07/2023 , 11:00:00,6669,5505.6
3153,01/07/2023 , 11:15:00,6942,5731
3154,01/07/2023 , 11:30:00,7158,5909.3
3155,01/07/2023 , 11:45:00,7582,6259.4
3156,01/07/2023 , 12:00:00,8195,6765.4
3157,01/07/2023 , 12:15:00,7894,6517
3158,01/07/2023 , 12:30:00,8273,6829.8
3159,01/07/2023 , 12:45:00,8628,7122.9
3160,01/07/2023 , 13:00:00,7540,6224.7
3161,01/07/2023 , 13:15:00,8265,6823.2
3162,01/07/2023 , 13:30:00,7052,5821.8
3163,01/07/2023 , 13:45:00,6896,5693
3164,01/07/2023 , 14:00:00,7595,6270.1
3165,01/07/2023 , 14:15:00,4934,4073.3
3166,01/07/2023 , 14:30:00,6261,5168.8
3167,01/07/2023 , 14:45:00,6735,5560.1
3168,01/07/2023 , 15:00:00,4591,3790.1
3169,01/07/2023 , 15:15:00,4779,3945.3
3170,01/07/2023 , 15:30:00,4282,3535
3171,01/07/2023 , 15:45:00,5014,4139.3
3172,01/07/2023 , 16:00:00,5713,4716.4
3173,01/07/2023 , 16:15:00,4931,4070.8
3174,01/07/2023 , 16:30:00,6406,5288.5
3175,01/07/2023 , 16:45:00,6448,5323.2
3176,01/07/2023 , 17:00:00,5472,4517.5
3177,01/07/2023 , 17:15:00,5128,4233.5
3178,01/07/2023 , 17:30:00,4375,3611.8
3179,01/07/2023 , 17:45:00,2405,1985.5
3180,01/07/2023 , 18:00:00,2734,2257.1
3181,01/07/2023 , 18:15:00,3199,2641
3182,01/07/2023 , 18:30:00,2499,2063.1
3183,01/07/2023 , 18:45:00,2485,2051.5
3184,01/07/2023 , 19:00:00,1744,1439.8
3185,01/07/2023 , 19:15:00,1319,1088.9
3186,01/07/2023 , 19:30:00,724,597.7
3187,01/07/2023 , 19:45:00,452,373.2
3188,01/07/2023 , 20:00:00,347,286.5
3189,01/07/2023 , 20:15:00,186,153.6
3190,01/07/2023 , 20:30:00,78,64.4
3191,01/07/2023 , 20:45:00,15,12.4
3192,01/07/2023 , 21:00:00,0,0
3193,01/07/2023 , 21:15:00,0,0
3194,01/07/2023 , 21:30:00,0,0
3195,01/07/2023 , 21:45:00,0,0
3196,01/07/2023 , 22:00:00,0,0
3197,01/07/2023 , 22:15:00,0,0
3198,01/07/2023 , 22:30:00,0,0
3199,01/07/2023 , 22:45:00,0,0
3200,01/07/2023 , 23:00:00,0,0
3201,01/07/2023 , 23:15:00,0,0
3202,01/07/2023 , 23:30:00,0,0
3203,01/07/2023 , 23:45:00,0,0
3204,01/07/2023 , 24:00:00,0,0
3205,02/07/2023 , 00:15:00,0,0
3206,02/07/2023 , 00:30:00,0,0
3207,02/07/2023 , 00:45:00,0,0
3208,02/07/2023 , 01:00:00,0,0
3209,02/07/2023 , 01:15:00,0,0
3210,02/07/2023 , 01:30:00,0,0
3211,02/07/2023 , 01:45:00,0,0
3212,02/07/2023 , 02:00:00,0,0
3213,02/07/2023 , 02:15:00,0,0
3214,02/07/2023 , 02:30:00,0,0
3215,02/07/2023 , 02:45:00,0,0
3216,02/07/2023 , 03:00:00,0,0
3217,02/07/2023 , 03:15:00,0,0
3218,02/07/2023 , 03:30:00,0,0
3219,02/07/2023 , 03:45:00,0,0
3220,02/07/2023 , 04:00:00,0,0
3221,02/07/2023 , 04:15:00,0,0
3222,02/07/2023 , 04:30:00,0,0
3223,02/07/2023 , 04:45:00,0,0
3224,02/07/2023 , 05:00:00,0,0
3225,02/07/2023 , 05:15:00,0,0
3226,02/07/2023 , 05:30:00,0,0
3227,02/07/2023 , 05:45:00,0,0
3228,02/07/2023 , 06:00:00,0,0
3229,02/07/2023 , 06:15:00,12,9.9
3230,02/07/2023 , 06:30:00,71,58.6
3231,02/07/2023 , 06:45:00,176,145.3
3232,02/07/2023 , 07:00:00,297,245.2
3233,02/07/2023 , 07:15:00,662,546.5
3234,02/07/2023 , 07:30:00,679,560.6
3235,02/07/2023 , 07:45:00,1253,1034.4
3236,02/07/2023 , 08:00:00,1459,1204.5
3237,02/07/2023 , 08:15:00,1669,1377.9
3238,02/07/2023 , 08:30:00,1870,1543.8
3239,02/07/2023 , 08:45:00,2300,1898.8
3240,02/07/2023 , 09:00:00,2692,2222.4
3241,02/07/2023 , 09:15:00,3107,2565
3242,02/07/2023 , 09:30:00,3569,2946.4
3243,02/07/2023 , 09:45:00,4016,3315.4
3244,02/07/2023 , 10:00:00,4564,3767.8
3245,02/07/2023 , 10:15:00,4977,4108.8
3246,02/07/2023 , 10:30:00,5424,4477.8
3247,02/07/2023 , 10:45:00,6011,4962.4
3248,02/07/2023 , 11:00:00,5942,4905.5
3249,02/07/2023 , 11:15:00,6176,5098.6
3250,02/07/2023 , 11:30:00,6882,5681.5
3251,02/07/2023 , 11:45:00,7203,5946.5
3252,02/07/2023 , 12:00:00,7961,6572.3
3253,02/07/2023 , 12:15:00,8330,6876.9
3254,02/07/2023 , 12:30:00,8864,7317.7
3255,02/07/2023 , 12:45:00,8915,7359.8
3256,02/07/2023 , 13:00:00,9151,7554.7
3257,02/07/2023 , 13:15:00,9281,7662
3258,02/07/2023 , 13:30:00,9416,7773.5
3259,02/07/2023 , 13:45:00,9483,7828.8
3260,02/07/2023 , 14:00:00,9431,7785.8
3261,02/07/2023 , 14:15:00,9410,7768.5
3262,02/07/2023 , 14:30:00,9252,7638.1
3263,02/07/2023 , 14:45:00,9015,7442.4
3264,02/07/2023 , 15:00:00,8800,7264.9
3265,02/07/2023 , 15:15:00,8517,7031.3
3266,02/07/2023 , 15:30:00,8193,6763.8
3267,02/07/2023 , 15:45:00,8000,6604.5
3268,02/07/2023 , 16:00:00,7566,6246.2
3269,02/07/2023 , 16:15:00,7106,5866.4
3270,02/07/2023 , 16:30:00,6580,5432.2
3271,02/07/2023 , 16:45:00,6114,5047.5
3272,02/07/2023 , 17:00:00,5560,4590.1
3273,02/07/2023 , 17:15:00,5063,4179.8
3274,02/07/2023 , 17:30:00,4532,3741.4
3275,02/07/2023 , 17:45:00,4197,3464.9
3276,02/07/2023 , 18:00:00,3410,2815.2
3277,02/07/2023 , 18:15:00,2853,2355.3
3278,02/07/2023 , 18:30:00,2495,2059.8
3279,02/07/2023 , 18:45:00,1961,1618.9
3280,02/07/2023 , 19:00:00,1699,1402.6
3281,02/07/2023 , 19:15:00,1242,1025.3
3282,02/07/2023 , 19:30:00,923,762
3283,02/07/2023 , 19:45:00,641,529.2
3284,02/07/2023 , 20:00:00,399,329.4
3285,02/07/2023 , 20:15:00,196,161.8
3286,02/07/2023 , 20:30:00,79,65.2
3287,02/07/2023 , 20:45:00,14,11.6
3288,02/07/2023 , 21:00:00,0,0
3289,02/07/2023 , 21:15:00,0,0
3290,02/07/2023 , 21:30:00,0,0
3291,02/07/2023 , 21:45:00,0,0
3292,02/07/2023 , 22:00:00,0,0
3293,02/07/2023 , 22:15:00,0,0
3294,02/07/2023 , 22:30:00,0,0
3295,02/07/2023 , 22:45:00,0,0
3296,02/07/2023 , 23:00:00,0,0
3297,02/07/2023 , 23:15:00,0,0
3298,02/07/2023 , 23:30:00,0,0
3299,02/07/2023 , 23:45:00,0,0
3300,02/07/2023 , 24:00:00,0,0
3301,03/07/2023 , 00:15:00,0,0
3302,03/07/2023 , 00:30:00,0,0
3303,03/07/2023 , 00:45:00,0,0
3304,03/07/2023 , 01:00:00,0,0
3305,03/07/2023 , 01:15:00,0,0
3306,03/07/2023 , 01:30:00,0,0
3307,03/07/2023 , 01:45:00,0,0
3308,03/07/2023 , 02:00:00,0,0
3309,03/07/2023 , 02:15:00,0,0
3310,03/07/2023 , 02:30:00,0,0
3311,03/07/2023 , 02:45:00,0,0
3312,03/07/2023 , 03:00:00,0,0
3313,03/07/2023 , 03:15:00,0,0
3314,03/07/2023 , 03:30:00,0,0
3315,03/07/2023 , 03:45:00,0,0
3316,03/07/2023 , 04:00:00,0,0
3317,03/07/2023 , 04:15:00,0,0
3318,03/07/2023 , 04:30:00,0,0
3319,03/07/2023 , 04:45:00,0,0
3320,03/07/2023 , 05:00:00,0,0
3321,03/07/2023 , 05:15:00,0,0
3322,03/07/2023 , 05:30:00,0,0
3323,03/07/2023 , 05:45:00,0,0
3324,03/07/2023 , 06:00:00,0,0
3325,03/07/2023 , 06:15:00,10,8.3
3326,03/07/2023 , 06:30:00,66,54.5
3327,03/07/2023 , 06:45:00,174,143.6
3328,03/07/2023 , 07:00:00,319,263.4
3329,03/07/2023 , 07:15:00,495,408.7
3330,03/07/2023 , 07:30:00,704,581.2
3331,03/07/2023 , 07:45:00,936,772.7
3332,03/07/2023 , 08:00:00,1208,997.3
3333,03/07/2023 , 08:15:00,1502,1240
3334,03/07/2023 , 08:30:00,1807,1491.8
3335,03/07/2023 , 08:45:00,2152,1776.6
3336,03/07/2023 , 09:00:00,2522,2082.1
3337,03/07/2023 , 09:15:00,2897,2391.6
3338,03/07/2023 , 09:30:00,3337,2754.9
3339,03/07/2023 , 09:45:00,3819,3152.8
3340,03/07/2023 , 10:00:00,4277,3530.9
3341,03/07/2023 , 10:15:00,4619,3813.3
3342,03/07/2023 , 10:30:00,5518,4555.4
3343,03/07/2023 , 10:45:00,5284,4362.2
3344,03/07/2023 , 11:00:00,6098,5034.3
3345,03/07/2023 , 11:15:00,6490,5357.9
3346,03/07/2023 , 11:30:00,6852,5656.7
3347,03/07/2023 , 11:45:00,7222,5962.2
3348,03/07/2023 , 12:00:00,7595,6270.1
3349,03/07/2023 , 12:15:00,7929,6545.8
3350,03/07/2023 , 12:30:00,8232,6796
3351,03/07/2023 , 12:45:00,8483,7003.2
3352,03/07/2023 , 13:00:00,8698,7180.7
3353,03/07/2023 , 13:15:00,8876,7327.7
3354,03/07/2023 , 13:30:00,8963,7399.5
3355,03/07/2023 , 13:45:00,8979,7412.7
3356,03/07/2023 , 14:00:00,9026,7451.5
3357,03/07/2023 , 14:15:00,7766,6411.3
3358,03/07/2023 , 14:30:00,8972,7406.9
3359,03/07/2023 , 14:45:00,8640,7132.8
3360,03/07/2023 , 15:00:00,8505,7021.4
3361,03/07/2023 , 15:15:00,6147,5074.7
3362,03/07/2023 , 15:30:00,5334,4403.5
3363,03/07/2023 , 15:45:00,5304,4378.8
3364,03/07/2023 , 16:00:00,4637,3828.1
3365,03/07/2023 , 16:15:00,2088,1723.8
3366,03/07/2023 , 16:30:00,2279,1881.4
3367,03/07/2023 , 16:45:00,2371,1957.4
3368,03/07/2023 , 17:00:00,1362,1124.4
3369,03/07/2023 , 17:15:00,3344,2760.7
3370,03/07/2023 , 17:30:00,2014,1662.7
3371,03/07/2023 , 17:45:00,2684,2215.8
3372,03/07/2023 , 18:00:00,2644,2182.8
3373,03/07/2023 , 18:15:00,2394,1976.4
3374,03/07/2023 , 18:30:00,1772,1462.9
3375,03/07/2023 , 18:45:00,1267,1046
3376,03/07/2023 , 19:00:00,1243,1026.2
3377,03/07/2023 , 19:15:00,619,511
3378,03/07/2023 , 19:30:00,559,461.5
3379,03/07/2023 , 19:45:00,427,352.5
3380,03/07/2023 , 20:00:00,306,252.6
3381,03/07/2023 , 20:15:00,182,150.3
3382,03/07/2023 , 20:30:00,73,60.3
3383,03/07/2023 , 20:45:00,13,10.7
3384,03/07/2023 , 21:00:00,0,0
3385,03/07/2023 , 21:15:00,0,0
3386,03/07/2023 , 21:30:00,0,0
3387,03/07/2023 , 21:45:00,0,0
3388,03/07/2023 , 22:00:00,0,0
3389,03/07/2023 , 22:15:00,0,0
3390,03/07/2023 , 22:30:00,0,0
3391,03/07/2023 , 22:45:00,0,0
3392,03/07/2023 , 23:00:00,0,0
3393,03/07/2023 , 23:15:00,0,0
3394,03/07/2023 , 23:30:00,0,0
3395,03/07/2023 , 23:45:00,0,0
3396,03/07/2023 , 24:00:00,0,0
3397,04/07/2023 , 00:15:00,0,0
3398,04/07/2023 , 00:30:00,0,0
3399,04/07/2023 , 00:45:00,0,0
3400,04/07/2023 , 01:00:00,0,0
3401,04/07/2023 , 01:15:00,0,0
3402,04/07/2023 , 01:30:00,0,0
3403,04/07/2023 , 01:45:00,0,0
3404,04/07/2023 , 02:00:00,0,0
3405,04/07/2023 , 02:15:00,0,0
3406,04/07/2023 , 02:30:00,0,0
3407,04/07/2023 , 02:45:00,0,0
3408,04/07/2023 , 03:00:00,0,0
3409,04/07/2023 , 03:15:00,0,0
3410,04/07/2023 , 03:30:00,0,0
3411,04/07/2023 , 03:45:00,0,0
3412,04/07/2023 , 04:00:00,0,0
3413,04/07/2023 , 04:15:00,0,0
3414,04/07/2023 , 04:30:00,0,0
3415,04/07/2023 , 04:45:00,0,0
3416,04/07/2023 , 05:00:00,0,0
3417,04/07/2023 , 05:15:00,0,0
3418,04/07/2023 , 05:30:00,0,0
3419,04/07/2023 , 05:45:00,0,0
3420,04/07/2023 , 06:00:00,0,0
