"Plot Title: HOBO70_TPC_Repeat_Heated1_Light"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 21309774, SEN S/N: 21309774)","Intensity, Lux (LGR S/N: 21309774, SEN S/N: 21309774)"
203,09/23/23 05:20:00  AM,29.752,0.0
204,09/23/23 05:25:00  AM,30.054,0.0
205,09/23/23 05:30:00  AM,30.255,0.0
206,09/23/23 05:35:00  AM,30.255,0.0
207,09/23/23 05:40:00  AM,30.255,0.0
208,09/23/23 05:45:00  AM,30.154,0.0
209,09/23/23 05:50:00  AM,30.054,0.0
210,09/23/23 05:55:00  AM,30.054,0.0
211,09/23/23 06:00:00  AM,30.054,0.0
212,09/23/23 06:05:00  AM,29.953,0.0
213,09/23/23 06:10:00  AM,29.953,0.0
214,09/23/23 06:15:00  AM,29.853,0.0
215,09/23/23 06:20:00  AM,29.853,0.0
216,09/23/23 06:25:00  AM,29.853,0.0
217,09/23/23 06:30:00  AM,29.752,0.0
218,09/23/23 06:35:00  AM,29.752,0.0
219,09/23/23 06:40:00  AM,30.154,0.0
220,09/23/23 06:45:00  AM,30.255,0.0
221,09/23/23 06:50:00  AM,30.255,0.0
222,09/23/23 06:55:00  AM,30.154,0.0
223,09/23/23 07:00:00  AM,30.154,0.0
224,09/23/23 07:05:00  AM,30.054,43.1
225,09/23/23 07:10:00  AM,30.054,139.9
226,09/23/23 07:15:00  AM,30.054,215.3
227,09/23/23 07:20:00  AM,29.953,344.4
228,09/23/23 07:25:00  AM,29.953,505.9
229,09/23/23 07:30:00  AM,29.853,516.7
230,09/23/23 07:35:00  AM,29.853,495.1
231,09/23/23 07:40:00  AM,29.853,387.5
232,09/23/23 07:45:00  AM,29.752,301.4
233,09/23/23 07:50:00  AM,30.054,301.4
234,09/23/23 07:55:00  AM,30.255,322.9
235,09/23/23 08:00:00  AM,30.255,344.4
236,09/23/23 08:05:00  AM,30.255,398.3
237,09/23/23 08:10:00  AM,30.154,473.6
238,09/23/23 08:15:00  AM,30.154,538.2
239,09/23/23 08:20:00  AM,30.054,592.0
240,09/23/23 08:25:00  AM,30.054,667.4
241,09/23/23 08:30:00  AM,30.054,742.7
242,09/23/23 08:35:00  AM,29.953,958.0
243,09/23/23 08:40:00  AM,29.953,882.6
244,09/23/23 08:45:00  AM,29.953,818.1
245,09/23/23 08:50:00  AM,29.853,904.2
246,09/23/23 08:55:00  AM,29.853,914.9
247,09/23/23 09:00:00  AM,29.853,968.8
248,09/23/23 09:05:00  AM,30.054,1054.9
249,09/23/23 09:10:00  AM,30.356,1076.4
250,09/23/23 09:15:00  AM,30.356,990.3
251,09/23/23 09:20:00  AM,30.255,882.6
252,09/23/23 09:25:00  AM,30.255,1065.6
253,09/23/23 09:30:00  AM,30.154,1280.9
254,09/23/23 09:35:00  AM,30.154,1377.8
255,09/23/23 09:40:00  AM,30.154,1550.0
256,09/23/23 09:45:00  AM,30.054,1722.2
257,09/23/23 09:50:00  AM,30.054,1894.5
258,09/23/23 09:55:00  AM,30.457,2411.1
259,09/23/23 10:00:00  AM,30.659,2927.8
260,09/23/23 10:05:00  AM,30.760,4305.6
261,09/23/23 10:10:00  AM,30.760,5338.9
262,09/23/23 10:15:00  AM,30.862,6200.0
263,09/23/23 10:20:00  AM,30.963,6544.5
264,09/23/23 10:25:00  AM,30.963,7233.4
265,09/23/23 10:30:00  AM,30.963,7233.4
266,09/23/23 10:35:00  AM,30.963,7233.4
267,09/23/23 10:40:00  AM,30.963,7577.8
268,09/23/23 10:45:00  AM,30.862,7577.8
269,09/23/23 10:50:00  AM,30.862,7233.4
270,09/23/23 10:55:00  AM,30.760,4822.3
271,09/23/23 11:00:00  AM,30.760,4994.5
272,09/23/23 11:05:00  AM,30.659,3616.7
273,09/23/23 11:10:00  AM,30.558,2583.4
274,09/23/23 11:15:00  AM,30.457,2669.5
275,09/23/23 11:20:00  AM,30.457,2927.8
276,09/23/23 11:25:00  AM,30.457,3100.0
277,09/23/23 11:30:00  AM,30.457,3616.7
278,09/23/23 11:35:00  AM,30.457,4305.6
279,09/23/23 11:40:00  AM,30.558,4650.0
280,09/23/23 11:45:00  AM,30.558,4477.8
281,09/23/23 11:50:00  AM,30.558,5166.7
282,09/23/23 11:55:00  AM,30.558,5511.1
283,09/23/23 12:00:00  PM,30.760,8611.2
284,09/23/23 12:05:00  PM,30.862,9300.1
285,09/23/23 12:10:00  PM,30.963,9644.5
286,09/23/23 12:15:00  PM,31.064,11022.3
287,09/23/23 12:20:00  PM,31.166,10677.8
288,09/23/23 12:25:00  PM,31.166,11022.3
289,09/23/23 12:30:00  PM,31.268,11022.3
290,09/23/23 12:35:00  PM,31.268,10677.8
291,09/23/23 12:40:00  PM,31.268,12400.1
292,09/23/23 12:45:00  PM,31.370,10677.8
293,09/23/23 12:50:00  PM,31.370,9644.5
294,09/23/23 12:55:00  PM,31.370,9644.5
295,09/23/23 01:00:00  PM,31.370,9300.1
296,09/23/23 01:05:00  PM,31.370,8611.2
297,09/23/23 01:10:00  PM,31.370,10333.4
298,09/23/23 01:15:00  PM,31.472,8611.2
299,09/23/23 01:20:00  PM,31.574,8266.7
300,09/23/23 01:25:00  PM,31.370,6544.5
301,09/23/23 01:30:00  PM,31.472,8266.7
302,09/23/23 01:35:00  PM,31.370,5166.7
303,09/23/23 01:40:00  PM,31.370,6544.5
304,09/23/23 01:45:00  PM,31.472,7577.8
305,09/23/23 01:50:00  PM,31.574,9300.1
306,09/23/23 01:55:00  PM,31.676,8266.7
307,09/23/23 02:00:00  PM,31.574,9644.5
308,09/23/23 02:05:00  PM,31.166,8266.7
309,09/23/23 02:10:00  PM,31.064,8266.7
310,09/23/23 02:15:00  PM,31.064,7233.4
311,09/23/23 02:20:00  PM,31.064,6544.5
312,09/23/23 02:25:00  PM,31.064,7233.4
313,09/23/23 02:30:00  PM,31.166,7577.8
314,09/23/23 02:35:00  PM,31.166,6544.5
315,09/23/23 02:40:00  PM,31.166,6544.5
316,09/23/23 02:45:00  PM,31.268,6544.5
317,09/23/23 02:50:00  PM,31.268,6200.0
318,09/23/23 02:55:00  PM,31.268,6544.5
319,09/23/23 03:00:00  PM,31.268,6200.0
320,09/23/23 03:05:00  PM,31.268,5511.1
321,09/23/23 03:10:00  PM,31.268,6200.0
322,09/23/23 03:15:00  PM,31.370,6544.5
323,09/23/23 03:20:00  PM,31.370,6544.5
324,09/23/23 03:25:00  PM,31.370,6200.0
325,09/23/23 03:30:00  PM,31.370,5511.1
326,09/23/23 03:35:00  PM,31.268,5338.9
327,09/23/23 03:40:00  PM,31.268,4822.3
328,09/23/23 03:45:00  PM,31.268,4650.0
329,09/23/23 03:50:00  PM,31.268,4650.0
330,09/23/23 03:55:00  PM,31.268,4650.0
331,09/23/23 04:00:00  PM,31.268,4133.4
332,09/23/23 04:05:00  PM,31.268,3961.1
333,09/23/23 04:10:00  PM,31.268,3961.1
334,09/23/23 04:15:00  PM,31.268,3961.1
335,09/23/23 04:20:00  PM,31.064,3788.9
336,09/23/23 04:25:00  PM,30.760,3961.1
337,09/23/23 04:30:00  PM,30.659,4133.4
338,09/23/23 04:35:00  PM,30.760,3788.9
339,09/23/23 04:40:00  PM,30.760,3616.7
340,09/23/23 04:45:00  PM,30.659,3444.5
341,09/23/23 04:50:00  PM,30.659,3272.2
342,09/23/23 04:55:00  PM,30.659,2927.8
343,09/23/23 05:00:00  PM,30.659,2927.8
344,09/23/23 05:05:00  PM,30.659,2927.8
